usage_date,subscription_id,resource_group,resource_id,meter_id,meter_name,meter_category,quantity,unit_price,cost_usd,currency,tags_json,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-08-29,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1257313,1e-06,1.7801,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-29,batch-2026-09-04,MOCK
2026-08-29,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,140566,gpt-4.1 Output Tokens,Azure OpenAI,1722249,1e-06,1.4917,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-29,batch-2026-09-04,MOCK
2026-08-28,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,546083,1e-06,0.6067,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-28,batch-2026-09-04,MOCK
2026-08-28,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1740745,1e-06,2.2381,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-28,batch-2026-09-04,MOCK
2026-08-28,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,385755,gpt-4.1 Input Tokens,Azure OpenAI,109153,1e-06,0.1358,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-28,batch-2026-09-04,MOCK
2026-08-28,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,140566,gpt-4.1 Output Tokens,Azure OpenAI,787530,1e-06,1.2105,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-28,batch-2026-09-04,MOCK
2026-08-28,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,444754,1e-06,0.6245,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-28,batch-2026-09-04,MOCK
2026-08-28,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,385755,gpt-4.1 Input Tokens,Azure OpenAI,1749534,1e-06,2.5507,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-28,batch-2026-09-04,MOCK
2026-08-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,140566,gpt-4.1 Output Tokens,Azure OpenAI,698131,1e-06,0.4263,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-27,batch-2026-09-04,MOCK
2026-08-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,385755,gpt-4.1 Input Tokens,Azure OpenAI,129615,1e-06,0.0659,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-27,batch-2026-09-04,MOCK
2026-08-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,508875,1e-06,0.2157,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-27,batch-2026-09-04,MOCK
2026-08-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,385755,gpt-4.1 Input Tokens,Azure OpenAI,1052415,1e-06,0.4218,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-27,batch-2026-09-04,MOCK
2026-08-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,764623,1e-06,0.9637,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-27,batch-2026-09-04,MOCK
2026-08-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1976822,1e-06,2.6942,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-27,batch-2026-09-04,MOCK
2026-08-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,385755,gpt-4.1 Input Tokens,Azure OpenAI,95954,1e-06,0.0554,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-26,batch-2026-09-04,MOCK
2026-08-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1527855,1e-06,2.2928,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-26,batch-2026-09-04,MOCK
2026-08-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1854954,1e-06,1.5542,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-26,batch-2026-09-04,MOCK
2026-08-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,385755,gpt-4.1 Input Tokens,Azure OpenAI,202109,1e-06,0.1715,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-26,batch-2026-09-04,MOCK
2026-08-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,140566,gpt-4.1 Output Tokens,Azure OpenAI,261879,1e-06,0.2105,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-26,batch-2026-09-04,MOCK
2026-08-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,385755,gpt-4.1 Input Tokens,Azure OpenAI,726547,1e-06,0.4096,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-26,batch-2026-09-04,MOCK
2026-08-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,966179,1e-06,1.3045,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-25,batch-2026-09-04,MOCK
2026-08-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,385755,gpt-4.1 Input Tokens,Azure OpenAI,1071732,1e-06,1.2636,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-25,batch-2026-09-04,MOCK
2026-08-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,1228551,1e-06,1.5139,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-25,batch-2026-09-04,MOCK
2026-08-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,385755,gpt-4.1 Input Tokens,Azure OpenAI,1997929,1e-06,2.2705,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-25,batch-2026-09-04,MOCK
2026-08-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,385755,gpt-4.1 Input Tokens,Azure OpenAI,1445721,1e-06,1.6,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-25,batch-2026-09-04,MOCK
2026-08-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,417739,1e-06,0.3568,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-25,batch-2026-09-04,MOCK
2026-08-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,385755,gpt-4.1 Input Tokens,Azure OpenAI,422681,1e-06,0.5387,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-24,batch-2026-09-04,MOCK
2026-08-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1522218,1e-06,2.3418,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-24,batch-2026-09-04,MOCK
2026-08-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,140566,gpt-4.1 Output Tokens,Azure OpenAI,117911,1e-06,0.0729,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-24,batch-2026-09-04,MOCK
2026-08-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,385755,gpt-4.1 Input Tokens,Azure OpenAI,717349,1e-06,1.0798,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-24,batch-2026-09-04,MOCK
2026-08-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,1236044,1e-06,0.6488,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-24,batch-2026-09-04,MOCK
2026-08-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,385755,gpt-4.1 Input Tokens,Azure OpenAI,1090575,1e-06,0.6203,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-24,batch-2026-09-04,MOCK
2026-08-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,777313,1e-06,1.2273,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-23,batch-2026-09-04,MOCK
2026-08-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,140566,gpt-4.1 Output Tokens,Azure OpenAI,402085,1e-06,0.4678,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-23,batch-2026-09-04,MOCK
2026-08-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1455143,1e-06,1.698,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-23,batch-2026-09-04,MOCK
2026-08-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,385755,gpt-4.1 Input Tokens,Azure OpenAI,1909447,1e-06,1.5331,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-23,batch-2026-09-04,MOCK
2026-08-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,489739,1e-06,0.3425,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-23,batch-2026-09-04,MOCK
2026-08-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,192175,1e-06,0.1577,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-23,batch-2026-09-04,MOCK
2026-08-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,52686,1e-06,0.0241,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-22,batch-2026-09-04,MOCK
2026-08-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,385755,gpt-4.1 Input Tokens,Azure OpenAI,969014,1e-06,1.2395,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-22,batch-2026-09-04,MOCK
2026-08-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,1084067,1e-06,1.5807,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-22,batch-2026-09-04,MOCK
2026-08-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,140566,gpt-4.1 Output Tokens,Azure OpenAI,786585,1e-06,0.83,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-22,batch-2026-09-04,MOCK
2026-08-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1704086,1e-06,2.4485,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-22,batch-2026-09-04,MOCK
2026-08-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,1415182,1e-06,1.8537,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-22,batch-2026-09-04,MOCK
2026-08-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,996418,1e-06,0.4867,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-21,batch-2026-09-04,MOCK
2026-08-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1823692,1e-06,0.8026,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-21,batch-2026-09-04,MOCK
2026-08-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,597624,1e-06,0.9215,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-21,batch-2026-09-04,MOCK
2026-08-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,205609,1e-06,0.1666,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-21,batch-2026-09-04,MOCK
2026-08-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,140566,gpt-4.1 Output Tokens,Azure OpenAI,1585083,1e-06,0.7767,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-21,batch-2026-09-04,MOCK
2026-08-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1933502,1e-06,3.0427,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-21,batch-2026-09-04,MOCK
2026-08-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,385755,gpt-4.1 Input Tokens,Azure OpenAI,1336906,1e-06,1.9678,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-20,batch-2026-09-04,MOCK
2026-08-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,140566,gpt-4.1 Output Tokens,Azure OpenAI,1527453,1e-06,0.6678,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-20,batch-2026-09-04,MOCK
2026-08-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,1915947,1e-06,1.7647,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-20,batch-2026-09-04,MOCK
2026-08-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,385755,gpt-4.1 Input Tokens,Azure OpenAI,162314,1e-06,0.0846,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-20,batch-2026-09-04,MOCK
2026-08-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,908322,1e-06,1.1233,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-20,batch-2026-09-04,MOCK
2026-08-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1564223,1e-06,2.3631,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-20,batch-2026-09-04,MOCK
2026-08-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,385755,gpt-4.1 Input Tokens,Azure OpenAI,640396,1e-06,0.4847,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-19,batch-2026-09-04,MOCK
2026-08-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,140566,gpt-4.1 Output Tokens,Azure OpenAI,251150,1e-06,0.1154,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-19,batch-2026-09-04,MOCK
2026-08-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,140566,gpt-4.1 Output Tokens,Azure OpenAI,164304,1e-06,0.1369,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-19,batch-2026-09-04,MOCK
2026-08-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,946754,1e-06,0.4783,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-19,batch-2026-09-04,MOCK
2026-08-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,140566,gpt-4.1 Output Tokens,Azure OpenAI,253396,1e-06,0.1092,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-19,batch-2026-09-04,MOCK
2026-08-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,408261,1e-06,0.476,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-19,batch-2026-09-04,MOCK
2026-08-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,180933,gpt-4.1-mini Input Tokens,Azure OpenAI,1819512,1e-06,0.98,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-18,batch-2026-09-04,MOCK
2026-08-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,381252,gpt-4.1-mini Output Tokens,Azure OpenAI,1696005,1e-06,1.4873,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-08-18,batch-2026-09-04,MOCK
