metric_time,resource_id,deployment_name,model_name,processed_prompt_tokens,generated_tokens,total_tokens,requests,latency_ms,throttled_count,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-08-05T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,1061439,476032,1537471,2683,1824.7,18,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,1079293,402736,1482029,4287,1124.9,7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-05,batch-2026-09-04,MOCK
2026-08-04T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,163556,83461,247017,3566,1778.5,17,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-04,batch-2026-09-04,MOCK
2026-08-04T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,1103766,484460,1588226,1531,1708.7,3,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-04,batch-2026-09-04,MOCK
2026-08-04T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,711968,409868,1121836,196,2424.5,12,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-04,batch-2026-09-04,MOCK
2026-08-03T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,732489,325694,1058183,2227,817.6,8,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-03,batch-2026-09-04,MOCK
2026-08-03T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,614990,300446,915436,2910,1407.5,15,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-03,batch-2026-09-04,MOCK
2026-08-03T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,491518,229852,721370,3149,1404.8,12,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-03,batch-2026-09-04,MOCK
2026-08-02T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,995247,370187,1365434,1174,3431.6,7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-02,batch-2026-09-04,MOCK
2026-08-02T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,616124,383004,999128,4649,1626.3,12,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-02,batch-2026-09-04,MOCK
2026-08-02T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,355856,220636,576492,1325,1760.9,0,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-02,batch-2026-09-04,MOCK
2026-08-01T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,933992,466845,1400837,4335,1962.1,10,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-01,batch-2026-09-04,MOCK
2026-08-01T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,679217,271951,951168,4751,357.4,3,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-01,batch-2026-09-04,MOCK
2026-08-01T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,175905,67932,243837,2183,1772.6,20,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-08-01,batch-2026-09-04,MOCK
2026-07-31T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,993413,593899,1587312,2228,1391.2,17,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-31,batch-2026-09-04,MOCK
2026-07-31T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,771714,237637,1009351,1093,1358.6,19,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-31,batch-2026-09-04,MOCK
2026-07-31T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,1259750,668118,1927868,4510,776.0,9,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-31,batch-2026-09-04,MOCK
2026-07-30T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,731763,416575,1148338,4093,2756.7,14,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-30,batch-2026-09-04,MOCK
2026-07-30T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,849163,463189,1312352,3899,2284.7,4,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-30,batch-2026-09-04,MOCK
2026-07-30T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,1393394,868205,2261599,2863,1592.0,19,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-30,batch-2026-09-04,MOCK
2026-07-29T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,199619,66202,265821,2914,953.1,10,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-29,batch-2026-09-04,MOCK
2026-07-29T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,610930,331218,942148,3339,1095.1,14,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-29,batch-2026-09-04,MOCK
2026-07-29T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,1280859,651155,1932014,3788,1566.2,5,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-29,batch-2026-09-04,MOCK
2026-07-28T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,312227,184560,496787,2161,3303.4,2,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-28,batch-2026-09-04,MOCK
2026-07-28T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,400036,183543,583579,882,410.5,15,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-28,batch-2026-09-04,MOCK
2026-07-28T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,105291,64056,169347,4392,2724.5,2,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-28,batch-2026-09-04,MOCK
2026-07-27T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,600402,328564,928966,790,2360.9,12,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-27,batch-2026-09-04,MOCK
2026-07-27T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,530994,211844,742838,2427,1662.4,4,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-27,batch-2026-09-04,MOCK
2026-07-27T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,1154658,733677,1888335,334,316.0,11,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-27,batch-2026-09-04,MOCK
2026-07-26T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,1048568,510524,1559092,4528,3285.0,17,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-26,batch-2026-09-04,MOCK
2026-07-26T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,333356,229287,562643,4517,784.2,19,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-26,batch-2026-09-04,MOCK
2026-07-26T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,1373402,823443,2196845,4720,1635.4,20,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-26,batch-2026-09-04,MOCK
2026-07-25T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,778064,383321,1161385,1960,2855.5,14,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-25,batch-2026-09-04,MOCK
2026-07-25T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,817103,379856,1196959,1375,1201.8,0,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-25,batch-2026-09-04,MOCK
2026-07-25T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,771178,319811,1090989,4483,227.4,15,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-25,batch-2026-09-04,MOCK
2026-07-24T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,678328,205976,884304,3626,2833.3,19,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-24,batch-2026-09-04,MOCK
2026-07-24T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,65137,33824,98961,1644,1558.7,17,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-24,batch-2026-09-04,MOCK
2026-07-24T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,877855,351105,1228960,3292,2933.8,7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-24,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,216114,101334,317448,2062,1904.8,19,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,647010,361926,1008936,4457,2869.1,13,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,193579,72197,265776,2472,564.2,14,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-23,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,620706,360126,980832,4130,819.7,0,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,154085,105992,260077,281,813.6,3,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,614543,215099,829642,3691,2599.5,7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-22,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,366006,111957,477963,1879,1328.3,9,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,828876,402397,1231273,359,1289.8,4,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,608898,371586,980484,684,1992.5,5,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-21,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,574454,360125,934579,203,602.5,7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,978956,390471,1369427,374,857.3,3,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,1041587,474598,1516185,2656,3289.5,5,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-20,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,1202552,611341,1813893,2175,1788.1,9,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,805869,527850,1333719,1884,3411.8,7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,730554,223569,954123,2361,2129.5,12,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-19,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,68727,47252,115979,4860,2785.5,15,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,828879,504222,1333101,2137,720.4,2,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,1360997,440991,1801988,3012,2327.1,17,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-18,batch-2026-09-04,MOCK
2026-07-17T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-mini-prod,gpt-4.1-mini,313879,155413,469292,2694,3439.5,20,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-17,batch-2026-09-04,MOCK
2026-07-17T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,970060,575512,1545572,274,2474.5,11,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-17,batch-2026-09-04,MOCK
2026-07-17T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,575748,379685,955433,4075,2531.9,17,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-17,batch-2026-09-04,MOCK
2026-07-16T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,1188195,687745,1875940,1654,2070.1,17,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-16,batch-2026-09-04,MOCK
2026-07-16T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,728807,432154,1160961,2355,3063.3,19,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-16,batch-2026-09-04,MOCK
2026-07-16T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,194444,99643,294087,3781,1175.7,8,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-16,batch-2026-09-04,MOCK
2026-07-15T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,1002272,300970,1303242,4244,1450.8,5,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-15,batch-2026-09-04,MOCK
2026-07-15T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,1349677,867480,2217157,2056,1258.3,2,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-15,batch-2026-09-04,MOCK
2026-07-15T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,448185,228407,676592,4175,2726.9,4,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-15,batch-2026-09-04,MOCK
2026-07-14T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,726541,337058,1063599,2738,564.5,16,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-14,batch-2026-09-04,MOCK
2026-07-14T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,141807,89916,231723,1163,789.5,1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-14,batch-2026-09-04,MOCK
2026-07-14T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-mini-prod,gpt-4.1-mini,274510,135648,410158,908,305.0,20,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-14,batch-2026-09-04,MOCK
2026-07-13T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,1429760,709109,2138869,4935,1044.6,11,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-13,batch-2026-09-04,MOCK
2026-07-13T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-mini-prod,gpt-4.1-mini,1320776,775477,2096253,207,3269.7,6,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-13,batch-2026-09-04,MOCK
2026-07-13T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,217681,106059,323740,597,1391.1,13,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-13,batch-2026-09-04,MOCK
2026-07-12T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,172264,108432,280696,2277,1945.8,2,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-12,batch-2026-09-04,MOCK
2026-07-12T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,213442,144679,358121,4355,520.5,7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-12,batch-2026-09-04,MOCK
2026-07-12T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,447327,168753,616080,2137,2081.1,5,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-12,batch-2026-09-04,MOCK
2026-07-11T00:00:00Z,/subscriptions/.../aoai-app-checkout,gpt-4.1-prod,gpt-4.1,271279,164534,435813,4823,1381.3,14,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-11,batch-2026-09-04,MOCK
2026-07-11T00:00:00Z,/subscriptions/.../aoai-app-search,gpt-4.1-prod,gpt-4.1,268318,98398,366716,1577,2014.9,16,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-11,batch-2026-09-04,MOCK
2026-07-11T00:00:00Z,/subscriptions/.../aoai-app-dsnb,gpt-4.1-prod,gpt-4.1,1428944,519093,1948037,3729,3280.6,10,2026-09-04T18:00:00Z,AI-FinOps-MOCK,monitor.metrics,2026-07-11,batch-2026-09-04,MOCK
